sequence,AccelerometerX,AccelerometerY,AccelerometerZ
1256,-255,4125,-237
1257,-138,4125,-207
1258,-138,4215,-207
1259,-66,4215,-87
1260,-66,4245,-171
1261,-57,4251,-171
1262,-69,4251,-171
1263,-69,4203,-171
1264,-102,4203,-81
1265,-102,4116,-153
1266,-183,4107,-153
1267,-216,4107,-87
1268,-216,4116,-87
1269,-138,4116,-36
1270,-138,4119,-63
1271,-195,4110,-63
1272,-189,4110,48
1273,-189,4104,48
1274,-168,4104,3
1275,-168,4080,48
1276,-168,4083,48
1277,-132,4083,0
1278,-132,4104,48
1279,-135,4104,48
1280,-135,4089,60
1281,-126,4107,60
1282,-147,4107,33
1283,-147,4080,60
1284,-165,4080,60
1285,-165,4056,63
1286,-171,4044,63
1287,-240,4044,63
1288,-240,4047,78
1289,-279,4047,78
1290,-279,4086,78
1291,-222,4080,78
1292,-135,4080,75
1293,-135,4026,54
1294,-171,4026,54
1295,-171,4110,30
1296,-285,4119,30
1297,-285,4119,99
1298,-285,4152,84
1299,-216,4152,84
1300,-216,4167,30
1301,-204,4245,30
1302,-204,4245,90
1303,-204,4257,93
1304,-135,4257,93
1305,-135,4209,120
1306,-159,4128,120
1307,-297,4128,225
1308,-297,4074,309
1309,-426,4101,309
1310,-426,4101,288
1311,-426,4125,288
1312,-387,4125,294
1313,-387,4089,288
1314,-357,3984,288
1315,-357,3984,321
1316,-396,3957,321
1317,-441,3957,249
1318,-441,4011,153
1319,-387,4032,153
1320,-387,4032,138
1321,-372,4035,138
1322,-384,4035,204
1323,-384,4032,150
1324,-462,4062,150
1325,-462,4062,138
1326,-411,3984,138
1327,-444,3984,225
1328,-444,4038,354
1329,-528,4029,354
1330,-510,4029,249
1331,-510,4086,249
1332,-369,4086,321
1333,-369,4077,351
1334,-300,4023,351
1335,-354,4023,390
1336,-354,4026,390
1337,-477,4026,405
1338,-477,3978,336
1339,-462,3906,336
1340,-390,3906,474
1341,-390,3849,474
1342,-327,3849,495
1343,-327,3840,630
1344,-321,3906,630
1345,-327,3906,636
1346,-327,3951,636
